species,subspecies,date_collected,bird_id,lon_dd,lat_dd,location,source,inrange,dist_km,sex,type,unit,mean_l,mean_r,sd_l,sd_r,fa_left_right,fa_ratio,fa_abs_mm,decade,biome,geometry,file_name,FC_buffer,FC_percentage.value,to_remove,FC_proportion,log_dist
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,137.74666666666667,137.52666666666667,0.3431229128655449,0.31817186131606945,0.2199999999999989,1.001599689757138,0.2199999999999989,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,1200,70.38805970149254,0,0.7038805970149253,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,137.74666666666667,137.52666666666667,0.3431229128655449,0.31817186131606945,0.2199999999999989,1.001599689757138,0.2199999999999989,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,1300,72.04958397011377,0,0.7204958397011377,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,137.74666666666667,137.52666666666667,0.3431229128655449,0.31817186131606945,0.2199999999999989,1.001599689757138,0.2199999999999989,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,1400,74.05729318912599,0,0.7405729318912598,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,137.74666666666667,137.52666666666667,0.3431229128655449,0.31817186131606945,0.2199999999999989,1.001599689757138,0.2199999999999989,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,1500,74.71337579617835,0,0.7471337579617835,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,100,51.42857142857142,0,0.5142857142857142,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,200,65.94202898550724,0,0.6594202898550724,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,300,66.34920634920634,0,0.6634920634920634,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,400,58.67620751341681,0,0.5867620751341681,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,500,53.44036697247707,0,0.5344036697247707,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,1996,74222,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,21.873333333333335,21.58,0.09504384952922051,0.2128379665379268,0.293333333333333,1.0135928328699413,0.293333333333333,1995,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-1995.tif,600,55.21081941129673,0,0.5521081941129673,5.989925959222873
