species,subspecies,date_collected,bird_id,lon_dd,lat_dd,location,source,inrange,distance_sgn,dist_km,mean_fgb,n_bars,decade,biome,geometry,file_name,FC_buffer,FC_percentage.value,std_fgb,FC_proportion,log_dist
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,400,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,500,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,600,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,700,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,800,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,900,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,1000,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,1100,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,1200,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,1300,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,1400,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2010,91248,-48.2311111111111,-25.2033611111111,"Guaraqueçaba, Utinga, PR, Brasil",MZUSP,TRUE,737778.5959230099,737.7785959230099,167.64310720151806,6,2005,MATAATLANTICA,"c(-48.2311111111111, -25.2033611111111)",COLECAO_5_MATAATLANTICA-2005.tif,1500,100,1.29476162808783,1,6.603643774065436
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,100,0,0.497423065798596,0,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,200,0,0.497423065798596,0,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,300,0.3215434083601286,0.497423065798596,0.003215434083601286,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,400,3.571428571428571,0.497423065798596,0.03571428571428571,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,500,3.673938002296212,0.497423065798596,0.03673938002296212,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,600,4.483586869495597,0.497423065798596,0.04483586869495597,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,700,4.266510812390416,0.497423065798596,0.04266510812390416,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,800,5.4586129753915,0.497423065798596,0.054586129753915,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,900,6.314295849592054,0.497423065798596,0.06314295849592054,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,1000,6.993407853253082,0.497423065798596,0.06993407853253082,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,1100,8.349101229895933,0.497423065798596,0.08349101229895933,6.256165714968668
Automolus_leucophthalmus,Automolus_leucophthalmus_sulphuracens,2002,75697,-49.8035872,-23.8748841,"Wenceslau Bras, PR, Brasil",MZUSP,TRUE,521216.6107616988,521.2166107616988,142.60249675906653,2,1995,MATAATLANTICA,"c(-49.8035872, -23.8748841)",COLECAO_5_MATAATLANTICA-1995.tif,1200,9.882446702530387,0.497423065798596,0.09882446702530387,6.256165714968668
